tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,text,tweet_created,user_timezone
5.69937905872822E+017,neutral,1,,,Delta,Six8theGreat,X__x RT @JetBlue: Our fleet's on fleek. http://t.co/xxppZo88j1,2015-02-23 11:12:40 -0800,
5.69937987619803E+017,negative,1,Flight Booking Problems,0.6509,American,CraigPokorny,"@AmericanAir, that's not the point. Say its $1300 at the counter when I clearly see $500 on your site? AA agent was @ a loss 4 words, too",2015-02-23 11:12:59 -0800,Central Time (US & Canada)
5.69937998806012E+017,negative,1,Customer Service Issue,1,American,Rozzinbags5,@AmericanAir maybe you should stop tweeting and start calling. Or make it available for people to wait on-hold instead of hanging up on us.,2015-02-23 11:13:02 -0800,
5.69938119060955E+017,negative,1,Late Flight,0.6617,US Airways,DanKolbet,@USAirways seriously buy some WD40 for A319 operating flight 634 from GEG to Phoenix. Every seat squeaks w every shift. Still on ground!,2015-02-23 11:13:31 -0800,Pacific Time (US & Canada)
5.6993830369432E+017,neutral,0.6907,,,Delta,MelechT,*On the brink of bankruptcy. “@JetBlue: Our fleet's on fleek. http://t.co/01ldxn3QqQ”,2015-02-23 11:14:15 -0800,Central Time (US & Canada)
5.69938319024333E+017,negative,1,Can't Tell,0.6905,American,weezerandburnie,@AmericanAir You don't care about keeping your customers safe or at least you didn't care about my sister,2015-02-23 11:14:18 -0800,
5.69938322161668E+017,negative,0.6671,Can't Tell,0.3651,United,Austin_Grisham,@united don't see a justifiable cost to get on an early flight with seats. No airline charges to conveniently get their passengers in early,2015-02-23 11:14:19 -0800,Alaska
5.69938450633388E+017,neutral,1,,,Delta,mcmahon0074,@JetBlue with 3 kids and 11 days 340 + doesn't work and it's months in advance,2015-02-23 11:14:50 -0800,
5.69938470589719E+017,negative,0.6615,Bad Flight,0.3409,US Airways,DanKolbet,"@usairways Row 16, flight 634 today if you're looking for specifics! I can run to Home Depot for the WD40 you if you need.",2015-02-23 11:14:54 -0800,Pacific Time (US & Canada)
5.69938470824575E+017,positive,1,,,Delta,DivineMinded,“@JetBlue: Our fleet's on fleek. http://t.co/3kVkd8yRxa” + lol wow,2015-02-23 11:14:55 -0800,Eastern Time (US & Canada)
5.69938485844423E+017,positive,0.714,,,American,flemmingerin,"@AmericanAir Thanks. Having issues checking in for flight, please check our DM convo for more info.",2015-02-23 11:14:58 -0800,
5.69938487920566E+017,negative,1,Lost Luggage,0.6528,US Airways,johnhughesrocks,@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.,2015-02-23 11:14:59 -0800,
5.69938559836299E+017,neutral,1,,,Delta,RBS2,“@JetBlue: Our fleet's on fleek. http://t.co/XASPqDsqhE”,2015-02-23 11:15:16 -0800,Eastern Time (US & Canada)
5.69938672935547E+017,negative,1,Cancelled Flight,0.3491,US Airways,KyleHanagami,@USAirways is charging me $200 to NOT take my flight. Lol. That is the last time I fly with them.,2015-02-23 11:15:43 -0800,Pacific Time (US & Canada)
5.69938767860994E+017,neutral,0.6591,,0,Delta,miss_smiley10,"😒 ""@JetBlue: Our fleet's on fleek. http://t.co/K66SRFnw77”",2015-02-23 11:16:05 -0800,Eastern Time (US & Canada)
5.69938796986434E+017,negative,1,Can't Tell,0.6908,Delta,RissaMaeLynn,@JetBlue I'm sick of y'all.,2015-02-23 11:16:12 -0800,Bangkok
5.6993879939799E+017,negative,1,Cancelled Flight,1,Southwest,flee787,"@SouthwestAir Completely understand Act of God weather-reLate Flightd Cancelled Flightlation, but 4 days without reimbursement of any kind is #unacceptable",2015-02-23 11:16:13 -0800,Eastern Time (US & Canada)
5.69938844746957E+017,positive,1,,,American,survivorsburg,@AmericanAir well Done all of you xx,2015-02-23 11:16:24 -0800,London
5.69938845111849E+017,neutral,0.6495,,0,Delta,twiterston,Please explain …….. “@JetBlue: Our fleet's on fleek. http://t.co/vOsIzh17sl”,2015-02-23 11:16:24 -0800,Central Time (US & Canada)
5.6993884815693E+017,neutral,1,,,Delta,findyaedges,You know what ... RT “@JetBlue: Our fleet's on fleek. http://t.co/WJYAs2D94n”,2015-02-23 11:16:25 -0800,Central Time (US & Canada)
5.69938864028013E+017,positive,1,,,American,Lvalenzuela14,@AmericanAir thanks!,2015-02-23 11:16:28 -0800,
5.69938880495026E+017,positive,0.7124,,,Delta,JsLife23,@JetBlue toss this ticket...it's great PR and I'm sure every college student following me will be willing to rock out wit too 👀👀,2015-02-23 11:16:32 -0800,
5.69938939122991E+017,negative,1,Late Flight,0.6492,US Airways,B_Flight5508,"@USAirways 4 segments, 4/4 delayed. Gnv &gt; CTL . CTL &gt; JAN . JAN &gt; CTL . CTL &gt; GNV. My year off from flying with you guys was the way to go.",2015-02-23 11:16:46 -0800,Eastern Time (US & Canada)
5.69938945871626E+017,negative,1,Lost Luggage,1,US Airways,putajerseyon,@usairways hi. You lost my father's wheelchair. Every time we call we just get voicemail. My dad needs it to go home. Please DM me.,2015-02-23 11:16:48 -0800,Eastern Time (US & Canada)
5.69939057247023E+017,neutral,0.6667,,0,Delta,Russ_FTW,😕 RT @JetBlue: Our fleet's on fleek. http://t.co/4KH92mKoTZ,2015-02-23 11:17:14 -0800,Central Time (US & Canada)
5.69939156740149E+017,negative,1,Flight Booking Problems,0.6454,American,ipodipoor,@AmericanAir I paid seat upgrade b4 the severe weather.  Got booked on another flight but did not get upgrade. Was calling to inquire. HELP!,2015-02-23 11:17:38 -0800,
5.69939265154617E+017,neutral,1,,,Delta,RascoePattie,@JetBlue which type plane is flt 1065 from bos to rsw?,2015-02-23 11:18:04 -0800,
5.69939281084584E+017,negative,0.3598,Can't Tell,0.3598,Delta,khanman96,“@JetBlue: Our fleet's on fleek. http://t.co/vw2v8GVnGq” 😐😑,2015-02-23 11:18:08 -0800,
5.69939301301154E+017,negative,0.6563,Customer Service Issue,0.3437,US Airways,putajerseyon,"@usairways really need help asap, so please make it quick. Thx.",2015-02-23 11:18:13 -0800,Eastern Time (US & Canada)
5.69939368598753E+017,negative,1,Late Flight,0.7118,US Airways,Mister617,@USAirways stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy,2015-02-23 11:18:29 -0800,Quito
5.69939391277351E+017,positive,1,,,American,scottfmurphy,@AmericanAir SFO. Natt (the agent who helped me) really did an awesome job.,2015-02-23 11:18:34 -0800,Central Time (US & Canada)
5.69939494465462E+017,negative,1,Late Flight,1,Delta,TheRealOx,@JetBlue any info on why flight 704 from SJU to JFK is already delayed 2 1/2 hours?,2015-02-23 11:18:59 -0800,Eastern Time (US & Canada)
5.69939532096926E+017,neutral,1,,,Delta,SkeezeeWonder,BLOCK ME BIKE RT @JetBlue: Our fleet's on fleek. http://t.co/2z3hGqPRSG,2015-02-23 11:19:08 -0800,Eastern Time (US & Canada)
5.69939611650167E+017,positive,1,,,Delta,bostongarden,I always look forward to JB RT @JetBlue: @bostongarden :) Looking forward to welcoming you onboard! 💙,2015-02-23 11:19:27 -0800,Eastern Time (US & Canada)
5.69939614175248E+017,negative,1,Late Flight,0.6709,Delta,Blacknificence,We didn't need this. RT @JetBlue: Our fleet's on fleek. http://t.co/cpZB285o71,2015-02-23 11:19:27 -0800,Central Time (US & Canada)
5.69939736782963E+017,negative,1,Customer Service Issue,1,American,flemmingerin,@AmericanAir Also do you have any way to speak to someone on the phone? Your 1-800 # has been hanging up on me all day.,2015-02-23 11:19:56 -0800,
5.69939924964631E+017,neutral,1,,,Delta,SuziCharmichael,“@JetBlue: Our fleet's on fleek. http://t.co/jm4GeyXbY5”LOL,2015-02-23 11:20:41 -0800,Eastern Time (US & Canada)
5.6993993219156E+017,neutral,0.3505,,0,Delta,LonSoCal,@JetBlue lol the fleet on fleek... i see yall ballin... new jets on deck..,2015-02-23 11:20:43 -0800,Eastern Time (US & Canada)
5.69939966584852E+017,negative,1,Can't Tell,0.6702,Delta,ChuckDLC,@JetBlue @martysg Spoke to Corp. Customer Support already.  Shame.  Probably a reasonable and cheaper resolution to be had.  Regards,2015-02-23 11:20:51 -0800,
5.69940075120874E+017,negative,1,Customer Service Issue,0.3455,American,DanJWillis,@AmericanAir umm unexpected?? Unexpected meaning you guys didn't know you had a major staff shortage ??,2015-02-23 11:21:17 -0800,Casablanca
5.69940147615113E+017,negative,1,Customer Service Issue,1,American,kayliemj,"@AmericanAir Way to suck at customer service, Dallas is trapped in an ice storm but you didn't Cancelled Flight 7am flight &amp; been on hold all day.",2015-02-23 11:21:34 -0800,Pacific Time (US & Canada)
5.69940199842525E+017,negative,1,Customer Service Issue,1,American,lwestrada,@AmericanAir I think 2 weeks of waiting is more than enough time for you to contact me.  This is why you lose customers,2015-02-23 11:21:47 -0800,
5.69940226984043E+017,neutral,0.6546,,0,Delta,TheFootPrince,@JetBlue tell the truth - this is a pic of your social media community managers isn't it? http://t.co/e2AXlqzWvh,2015-02-23 11:21:53 -0800,Eastern Time (US & Canada)
5.69940323746517E+017,neutral,1,,,Virgin America,TaylorLumsden,@VirginAmerica first time flying you all. do you have a different rate/policy for media Bags? Thanks,2015-02-23 11:22:16 -0800,Mountain Time (US & Canada)
5.69940430365848E+017,negative,0.6306,Lost Luggage,0.3227,Southwest,IUallie,@SouthwestAir yeah they're somewhere. Hopefully getting them back today. Just frustrated tweeting.,2015-02-23 11:22:42 -0800,Pacific Time (US & Canada)
5.69940462678749E+017,negative,0.7128,Late Flight,0.7128,US Airways,EmmaJLogue,"@USAirways what's the deal with flight 5268 from DCA to PHL? We boarded on time, left the gate a few mins Late Flight and are now sat on Tarmac?",2015-02-23 11:22:49 -0800,Eastern Time (US & Canada)
5.69940579221504E+017,neutral,1,,,Delta,SupaDR3,Really ? 😑“@JetBlue: Our fleet's on fleek. http://t.co/V5QWkYXSW6”,2015-02-23 11:23:17 -0800,Eastern Time (US & Canada)
5.69940582572945E+017,negative,1,Flight Booking Problems,0.3652,American,dgoot,@AmericanAir How can I get a flight change while in the air? Delays causing a missed connection again. There is 1 seat for Late Flightr,2015-02-23 11:23:18 -0800,Mountain Time (US & Canada)
5.69940685757014E+017,negative,1,Can't Tell,0.3831,American,ezemanalyst,"@AmericanAir so if your genuine, give me your opinion  on what occurred last night 445 fly  from phl, to mia. No assistance at airport",2015-02-23 11:23:43 -0800,
5.6994070242517E+017,neutral,0.6617,,0,Delta,ohhnamrata,No. RT @JetBlue Our fleet's on fleek.,2015-02-23 11:23:47 -0800,Eastern Time (US & Canada)
5.69940740454937E+017,positive,1,,,American,polpastor21,"@AmericanAir I love very much your planes, can you please follow me back? It's an amazing bussines!",2015-02-23 11:23:56 -0800,
5.69940832691753E+017,neutral,1,,,American,MikeBarr63,@AmericanAir I was going to change it to tomorrow because I am concerned if the fllight does make I won't be able to leave the airport   1/2,2015-02-23 11:24:18 -0800,
5.69940834994401E+017,neutral,1,,,Virgin America,campusmoviefest,"@VirginAmerica Or watch some of the best student films in the country at 35,000 feet! #CMFat35000feet http://t.co/KEK5pDMGiF",2015-02-23 11:24:18 -0800,Eastern Time (US & Canada)
5.69940883975447E+017,negative,1,Late Flight,0.6867,United,ejohnson329,@united at what pt do u just Cancelled Flight!  Finally got stndby 4 1pm flight. What a day!  #missedWork #clientNotHappy http://t.co/sUPrLfOi8T,2015-02-23 11:24:30 -0800,Central Time (US & Canada)
5.69940889591796E+017,negative,1,Can't Tell,0.3662,US Airways,thomashoward88,"@USAirways, I'm expecting 400% reimbursement for the unprofessional decisions with US728 on 21 Feb. Check your very full complaint box.",2015-02-23 11:24:31 -0800,
5.69940889902035E+017,neutral,1,,,American,MikeBarr63,@AmericanAir due to road conditions,2015-02-23 11:24:31 -0800,
5.69940935875949E+017,positive,0.6713,,,American,MJS_23,@AmericanAir All of the nicest people in the world work at Admiral's clubs. Gladys in San Juan es mi Amiga,2015-02-23 11:24:42 -0800,Central Time (US & Canada)
5.69940980809343E+017,negative,1,Cancelled Flight,0.6326,American,kayliemj,"@AmericanAir On hold since 5am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight.",2015-02-23 11:24:53 -0800,Pacific Time (US & Canada)
5.69940989403636E+017,negative,1,Late Flight,1,US Airways,EmmaJLogue,@USAirways going to miss my connection due to another tarmac delay - on US5268 then 4050 - need a flight home today please!,2015-02-23 11:24:55 -0800,Eastern Time (US & Canada)
5.69940998035345E+017,negative,0.6754,Customer Service Issue,0.3509,Delta,krystlemark,@JetBlue Not really. I have a flight to catch at 1 pm in Vegas. I'm praying I don't miss the flight!,2015-02-23 11:24:57 -0800,Alaska
5.69941050002973E+017,negative,1,Customer Service Issue,1,US Airways,MediatorTerry,@USAirways So you understand why I'm resorting to Twitter: No help available at  gate while this occurred or by phone afterward.,2015-02-23 11:25:09 -0800,
5.69941082420568E+017,negative,1,Late Flight,1,United,kennykhlee,@united yes at 2am...but now back on a plane again and delayed again due to baggage loading issue... http://t.co/NfAQHhr09j,2015-02-23 11:25:17 -0800,Pacific Time (US & Canada)
5.69941247546286E+017,negative,1,Bad Flight,0.6633,Southwest,shelton_heather,@SouthwestAir  your checkin is lame for business. Really last seat? I have broad shoulders haha,2015-02-23 11:25:57 -0800,Eastern Time (US & Canada)
5.69941314713727E+017,neutral,0.6525,,,Delta,Youdownwith_LNV,😩😩😩 “@JetBlue: Our fleet's on fleek. http://t.co/46am1BSi2G”,2015-02-23 11:26:13 -0800,Eastern Time (US & Canada)
5.69941344053019E+017,negative,1,Customer Service Issue,0.6645,Delta,JeremyVCruz,@JetBlue You respond to complaints about cultural appropriation with more of it!?  You're  now below Spirit Airlines on my fly list.,2015-02-23 11:26:20 -0800,Atlantic Time (Canada)
5.69941389208719E+017,negative,1,Flight Booking Problems,0.3482,American,bkice_,@AmericanAir did you guys get rid of the functionality on http://t.co/R1OQAVEO7I to put a reservation on hold for 24 hours? i don't see it,2015-02-23 11:26:30 -0800,Pacific Time (US & Canada)
5.69941529902641E+017,neutral,0.6837,,0,Delta,HalcyonFatou,..... Can you not? “@JetBlue: Our fleet's on fleek. http://t.co/udPq0flIQo”,2015-02-23 11:27:04 -0800,Atlantic Time (Canada)
5.69941609225294E+017,positive,1,,,Southwest,TracyFacelli,@SouthwestAir another great trip! LAX 823 - LAS 3075-  BNA. Thanks so much!!!,2015-02-23 11:27:23 -0800,Central Time (US & Canada)
5.69941616649245E+017,negative,1,Customer Service Issue,0.6532,US Airways,FahadHassan,@USAirways back in line at terminal because phone guy couldn't help.  One person in front of me 20 min wait again? http://t.co/HQHdAD7fvK,2015-02-23 11:27:25 -0800,Eastern Time (US & Canada)
5.69941617697645E+017,negative,1,Late Flight,0.6803,United,katiedonohue,"@united On a standby to Denver, which has been delayed, and a confirmed to Aspen, whose flights have been Cancelled Flighted all day. 0 confidence.",2015-02-23 11:27:25 -0800,Eastern Time (US & Canada)
5.6994164788403E+017,positive,0.6391,,0,American,maxfitgirl29,@AmericanAir Thank you. It's much appreciated. We have been on the plane for 90 min now at the gate.,2015-02-23 11:27:32 -0800,Eastern Time (US & Canada)
5.6994185813207E+017,negative,1,Bad Flight,0.6404,American,Aero0729,@AmericanAir don't they already know ?  Isn't everyone sharing how nasty the food is? It's not even close to decent.,2015-02-23 11:28:22 -0800,
5.69941957490774E+017,positive,1,,,Virgin America,TaylorLumsden,@VirginAmerica awesome. I flew yall Sat morning. Any way we can correct my bill ?,2015-02-23 11:28:46 -0800,Mountain Time (US & Canada)
5.69942011916259E+017,negative,0.6326,Customer Service Issue,0.6326,American,remixrio,@AmericanAir really appreciate the great customer service... One of your service agents just hung up on me when asking legitimate questions,2015-02-23 11:28:59 -0800,Pacific Time (US & Canada)
5.69942084393824E+017,negative,1,Customer Service Issue,1,American,hellomichaellee,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,2015-02-23 11:29:16 -0800,Eastern Time (US & Canada)
5.69942094766326E+017,negative,1,Can't Tell,1,American,corkanddeb,@AmericanAir get me outta here,2015-02-23 11:29:19 -0800,
5.69942200735425E+017,negative,1,Can't Tell,0.6688,American,thomashoward88,"@AmericanAir, ask your new colleagues @USAirways how they handled US 728 on 21 Feb. I expect to be made whole again. Check complaint inbox.",2015-02-23 11:29:44 -0800,
5.6994222622405E+017,negative,1,Late Flight,1,American,ebaska225,@AmericanAir are flights leaving Dallas right now? In Maui trying to figure out how delayed flight 7 is going to be,2015-02-23 11:29:50 -0800,
5.69942253365535E+017,positive,1,,,Delta,kelving525,"@JetBlue wow, keeping up with the times...",2015-02-23 11:29:56 -0800,
5.69942287318458E+017,positive,1,,,American,RebeccaPla,@AmericanAir Kudos to the crew of Flt 167 today. Specially to Carlton. Loved your new 767-300. Keep up the good work AA!,2015-02-23 11:30:04 -0800,
5.69942482668167E+017,negative,1,Customer Service Issue,1,Southwest,kaityteer,"@SouthwestAir Sorry to bother you, but I've been on hold for more than 2 hours and 30 minutes. Should I continue holding? Or call back?",2015-02-23 11:30:51 -0800,Pacific Time (US & Canada)
5.69942569951601E+017,negative,1,Bad Flight,0.3499,US Airways,Bachelorsaurus,"@USAirways take a look at 1715. All F seats filled, so someone upgraded their friend instead of following rules.",2015-02-23 11:31:12 -0800,Quito
5.69942616617447E+017,negative,1,Bad Flight,0.6767,Southwest,FactualRevolt,@SouthwestAir this is not a fair set up. I payed for a full seat. I should get access to a full seat. http://t.co/SbA0ARicyq,2015-02-23 11:31:23 -0800,Arizona
5.69942656522048E+017,negative,1,Customer Service Issue,1,US Airways,BriRose16,"@USAirways can I speak to a human with some compassion? I wrote an email to discuss my experience and received a generic ""sorry"" email back",2015-02-23 11:31:32 -0800,
5.6994270349407E+017,positive,0.3499,,0,Delta,SeanUppercut,"""LOL you guys are so on it"" - me, had this been 4 months ago...“@JetBlue: Our fleet's on fleek. http://t.co/LYcARlTFHl”",2015-02-23 11:31:44 -0800,Quito
5.69942888643228E+017,neutral,0.6461,,0,United,8629Fissile,@united Did you find out where it is? Thanks,2015-02-23 11:32:28 -0800,London
5.69942903683813E+017,positive,1,,,Virgin America,mrmichaellay,"@VirginAmerica not worried, it's been a great ride in a new plane with great crew. All airlines should be like this.",2015-02-23 11:32:31 -0800,Eastern Time (US & Canada)
5.69943022474957E+017,negative,1,Customer Service Issue,1,American,kayliemj,@AmericanAir Still on hold. Way to suck.,2015-02-23 11:33:00 -0800,Pacific Time (US & Canada)
5.69943090766721E+017,neutral,0.6729,,0,US Airways,thomashoward88,@USAirways US 728 stated their issues as: kept plane on ground to allow connecting passengers from other flight to board. Fine. Understand.,2015-02-23 11:33:16 -0800,
5.69943306613887E+017,positive,1,,,Southwest,m_rafano,@SouthwestAir A+ to the Safety Dos and Don'ts Announcer. Flight 651 from Midway (MDW) to Pittsburgh (PIT)!,2015-02-23 11:34:07 -0800,Pacific Time (US & Canada)
5.69943328701096E+017,negative,1,Late Flight,1,US Airways,KingFilson,@USAirways my flight is delayed so I missed my connecting flight. Stuck in Philadelphia over night and no hotel voucher? Thanks for nothing,2015-02-23 11:34:13 -0800,Central Time (US & Canada)
5.6994334500028E+017,negative,0.652,Late Flight,0.342,US Airways,thomashoward88,"@USAirways US 728 stated their issues as: plane not moving as cargo door open on plane. Umm, ok. A little strange.",2015-02-23 11:34:17 -0800,
5.69943434536092E+017,negative,1,Flight Attendant Complaints,0.6723,US Airways,Blasterjaxx,@USAirways One of your workers was very rude with us. We can tell you in DM cuz it won't be any good publicity...,2015-02-23 11:34:38 -0800,
5.69943647103406E+017,negative,0.692,Lost Luggage,0.692,Southwest,HDsportsguy,"@SouthwestAir @HDsportsguy yes I did. I hope for an update soon, need those clothes for a meeting tomorrow.",2015-02-23 11:35:29 -0800,
5.69943700010172E+017,negative,0.7031,Can't Tell,0.7031,American,CYancey74,@AmericanAir @maxfitgirl29 next time fly Southwest...,2015-02-23 11:35:41 -0800,Central Time (US & Canada)
5.69943774253621E+017,negative,1,Bad Flight,0.684,US Airways,ac_choplick,@USAirways Seat 8D on Flight 545 last night is the worst seat I've ever been in.  No leg room! #dividendsmember http://t.co/NUhpLNXRIq,2015-02-23 11:35:59 -0800,Hawaii
5.69943785905332E+017,neutral,0.631,,0,Delta,Pay_Olaa,Who Okay'd this?!?! RT @JetBlue Our fleet's on fleek. http://t.co/knUVuOVhub,2015-02-23 11:36:02 -0800,Arizona
5.699438574184E+017,negative,1,Customer Service Issue,0.6772,US Airways,thomashoward88,@USAirways US 728 stated their issues as: no one around to close said door. More strange. Now we're not hearing from pilot for long periods.,2015-02-23 11:36:19 -0800,
5.6994406184876E+017,neutral,0.6559,,0,Southwest,madisonisom,@SouthwestAir my ticket was booked 1/27 to CUN. Does the arrival time reflect that CUN is now on EST time?,2015-02-23 11:37:08 -0800,Central Time (US & Canada)
5.6994418201138E+017,negative,1,Flight Attendant Complaints,1,US Airways,thomashoward88,"@USAirways US 728 pilot started the flight by announcing arrival into Gatwick, not Heathrow. Moments of concern for all aboard.",2015-02-23 11:37:36 -0800,
5.69944281512686E+017,negative,1,Customer Service Issue,0.9241,American,AyDiosMio,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,2015-02-23 11:38:00 -0800,Pacific Time (US & Canada)
5.69944281512686E+017,negative,0.6448,Customer Service Issue,0.6448,American,AyDiosMio,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,2015-02-23 11:38:00 -0800,Pacific Time (US & Canada)
5.69944355261305E+017,negative,1,Lost Luggage,1,American,MikeThomas_Says,"@AmericanAir ""bag has not yet been located"". Again, 5th time I've checked it. How can tracking my bag be this hard for your system?",2015-02-23 11:38:18 -0800,
5.69944514137363E+017,negative,1,Bad Flight,1,US Airways,thomashoward88,"@USAirways US 728 then lost ground power three different times. Not only grounded endlessly; now without air, lights, entertainment.",2015-02-23 11:38:55 -0800,
5.69944699877724E+017,negative,1,Customer Service Issue,0.6246,American,miajain,@AmericanAir Thank u! Did reach out to both and have not had a response yet. Lost and Found goes straight to VM.,2015-02-23 11:39:40 -0800,Pacific Time (US & Canada)
5.69944807830737E+017,negative,1,Cancelled Flight,0.6584,American,ImprotaD,@AmericanAir I have the app - after my nonsense flight Cancelled Flightation yesterday I wasn't able to use the app or kiosk today. Hour long line.,2015-02-23 11:40:05 -0800,
5.69944919894327E+017,neutral,1,,,Delta,kbosspotter,@JetBlue .. { it's all a320's right?},2015-02-23 11:40:32 -0800,Atlantic Time (Canada)
5.69944956132991E+017,positive,1,,,Southwest,rando921,@SouthwestAir love the passbook update. Used it the day after it was released. Finally!! Thank you!,2015-02-23 11:40:41 -0800,Central Time (US & Canada)
5.69944996616352E+017,negative,1,Customer Service Issue,1,US Airways,Jess_Yoga,@USAirways I spent an hour on the phone with them and got no where at all,2015-02-23 11:40:50 -0800,Atlantic Time (Canada)
5.69944997308408E+017,negative,0.6667,Cancelled Flight,0.6667,Southwest,jwmohon,@SouthwestAir hooking us up and getting us to Tampa after our flight was Cancelled Flightled this morning #grateful #businesstrip,2015-02-23 11:40:51 -0800,
5.69945018527429E+017,negative,1,Can't Tell,0.6651,American,ImprotaD,@AmericanAir 4 open kiosks for priority with no line and only 4 open for main check in for ~80-100 ppl,2015-02-23 11:40:56 -0800,
5.69945073611375E+017,neutral,0.6594,,0,United,momsgoodeats,But I don't see AA @united,2015-02-23 11:41:09 -0800,Central Time (US & Canada)
5.69945085158265E+017,negative,0.6632,Can't Tell,0.3368,US Airways,thomashoward88,"@USAirways US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?",2015-02-23 11:41:12 -0800,
5.69945237025649E+017,negative,1,longlines,0.6701,US Airways,thomashoward88,"@USAirways US 728 Uh oh, no gate. Now truck will come to us.",2015-02-23 11:41:48 -0800,
5.69945380198203E+017,neutral,1,,,Delta,kbosspotter,@JetBlue when I check in tomorrow morning for my flight on wens can I automatically add it to passbook?,2015-02-23 11:42:22 -0800,Atlantic Time (Canada)
5.69945386569363E+017,neutral,0.7099,,,United,momsgoodeats,Flight Booking Problems for a travel writers trip I am hosting and need to be happy when I land! Do you have the cute PJs AA does? @united,2015-02-23 11:42:23 -0800,Central Time (US & Canada)
5.69945451564278E+017,neutral,0.6754,,,Delta,kbosspotter,@JetBlue window exits give it away.,2015-02-23 11:42:39 -0800,Atlantic Time (Canada)
5.69945501166133E+017,neutral,0.7015,,0,US Airways,thomashoward88,"@USAirways US 728 Wait, now a gate opened. Back we go. (Good, maybe we can get off.)",2015-02-23 11:42:51 -0800,
5.69945910546989E+017,negative,1,Damaged Luggage,1,American,Polarbert,@americanair thanks to your airline I now have a ruined bag and you refuse to do anything about it.,2015-02-23 11:44:28 -0800,
5.6994601298867E+017,negative,1,Customer Service Issue,1,American,mcconnell_km,@AmericanAir Unbelievable that I cannot even wait on hold to speak to a human being to resolve my issue!!!!!!!! The system simply hangs up!,2015-02-23 11:44:53 -0800,Central Time (US & Canada)
5.69946219826549E+017,neutral,1,,,Southwest,GolfTravelerBOS,@SouthwestAir could you please tell me if there is a way to add a RR# to a flight that already took place?,2015-02-23 11:45:42 -0800,Atlantic Time (Canada)
5.69946362126602E+017,negative,1,Flight Attendant Complaints,0.3516,Virgin America,seimatrun,@VirginAmerica your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors? http://t.co/hy0VrfhjHt,2015-02-23 11:46:16 -0800,
5.69946372901708E+017,negative,1,Can't Tell,1,Delta,maatkare67,@JetBlue @TatianaKing @thewayoftheid I feel only a few free travel vouchers will assuage my indignation.,2015-02-23 11:46:19 -0800,Pacific Time (US & Canada)
5.69946428547551E+017,negative,1,Customer Service Issue,1,Southwest,CoachJEvans,@SouthwestAir pretty terrible customer service. Sat on hold 10 min. Then a busy signal. Then disconnected. Do all airlines have to suck?,2015-02-23 11:46:32 -0800,Eastern Time (US & Canada)
5.69946472751477E+017,negative,1,Late Flight,1,US Airways,thomashoward88,"@USAirways US 728. Nope, not getting off. 3 hours in the plane. 4 pilot announcements. One water run of the planet's smallest water bottles.",2015-02-23 11:46:42 -0800,
5.69946475163034E+017,positive,1,,,American,Baynhambristol,"@AmericanAir thx, just sent the DM",2015-02-23 11:46:43 -0800,Hawaii
5.69946477356818E+017,neutral,1,,,Delta,kbosspotter,@JetBlue also. My party { me and my sister and mom} are on three separate reservations. Will TSA lets us go through together or alone.,2015-02-23 11:46:43 -0800,Atlantic Time (Canada)
5.69946571577537E+017,negative,1,Lost Luggage,0.6824,United,sgad1983,@united 45+ min at EWR baggage claim #stillnobags #ridiculous,2015-02-23 11:47:06 -0800,
5.69946703522091E+017,negative,1,Bad Flight,0.6883,United,8629Fissile,"@united I was told it was due to be on UA23 which flies direct to Dublin, so why did it go to London? This is a complete shambles!",2015-02-23 11:47:37 -0800,London
5.69946740855583E+017,negative,1,Bad Flight,0.6848,US Airways,thomashoward88,@USAirways US 728. One water run of the planet's smallest water bottles. Applaud you looking out for the environment.,2015-02-23 11:47:46 -0800,
5.69946742277452E+017,negative,0.6379,Flight Booking Problems,0.3578,American,janetmcq,"@AmericanAir No. Had to Cancelled Flight my trip. Instead of a $25 future trip voucher, a $25 drink coupon would've been better! #WakingInMemphis",2015-02-23 11:47:47 -0800,Central Time (US & Canada)
5.69946921265185E+017,negative,1,Late Flight,1,United,ClarkeTheSpark,@united Flight UA1270 is descending into farce and we haven't left EWR yet. Is this going to get any worse?,2015-02-23 11:48:29 -0800,
5.69947001456071E+017,negative,1,Customer Service Issue,1,US Airways,_leekinney,@USAirways How can I speak to a human? Need 2 find bag delayed 2/21. Website and 800 # are telling me 2 different things! Got hung up on 2x,2015-02-23 11:48:48 -0800,Quito
